# x_m,y_m,w_tr_right_m,w_tr_left_m
-249.357858,203.662009,6.241,6.178
-253.224417,206.831803,6.226,6.178
-257.091052,210.001499,6.211,6.178
-260.957727,213.171139,6.197,6.178
-264.824406,216.340767,6.182,6.178
-268.691054,219.510426,6.168,6.178
-272.557634,222.680160,6.153,6.178
-276.424112,225.850011,6.138,6.178
-280.290451,229.020022,6.124,6.177
-284.156616,232.190236,6.109,6.177
-288.022571,235.360698,6.095,6.177
-291.888275,238.531456,6.080,6.177
-295.753682,241.702568,6.065,6.177
-299.618746,244.874092,6.051,6.177
-303.483421,248.046085,6.036,6.177
-307.347660,251.218606,6.021,6.177
-311.211416,254.391711,6.007,6.177
-315.074644,257.565460,5.992,6.178
-318.937296,260.739910,5.979,6.184
-322.799327,263.915119,5.965,6.189
-326.660689,267.091144,5.951,6.195
-330.521337,270.268044,5.937,6.201
-334.381224,273.445876,5.923,6.207
-338.240304,276.624699,5.910,6.213
-342.098530,279.804569,5.896,6.218
-345.955855,282.985545,5.882,6.224
-349.812234,286.167685,5.868,6.230
-353.667620,289.351046,5.854,6.236
-357.521967,292.535687,5.841,6.242
-361.375227,295.721665,5.827,6.248
-365.227355,298.909038,5.813,6.253
-369.078304,302.097864,5.799,6.259
-372.928028,305.288201,5.785,6.265
-376.776481,308.480107,5.772,6.271
-380.623615,311.673639,5.758,6.277
-384.469385,314.868855,5.744,6.282
-388.313744,318.065813,5.730,6.288
-392.156645,321.264572,5.716,6.294
-395.998121,324.465093,5.703,6.300
-399.838735,327.666695,5.689,6.306
-403.679272,330.868423,5.675,6.311
-407.520518,334.069327,5.661,6.317
-411.363260,337.268451,5.647,6.323
-415.208282,340.464843,5.634,6.329
-419.056372,343.657550,5.620,6.335
-422.908315,346.845619,5.606,6.341
-426.764897,350.028095,5.592,6.346
-430.626905,353.204027,5.578,6.352
-434.495123,356.372461,5.565,6.358
-438.370339,359.532444,5.551,6.364
-442.253338,362.683022,5.537,6.370
-446.144848,365.823305,5.523,6.375
-450.036704,368.961893,5.509,6.381
-453.902415,372.126954,5.496,6.387
-457.713227,375.349068,5.482,6.393
-461.440385,378.658817,5.468,6.399
-465.055136,382.086781,5.454,6.405
-468.528725,385.663542,5.495,6.887
-471.829712,389.420173,6.409,6.569
-474.840145,393.403578,7.214,6.377
-477.339111,397.679507,7.284,7.021
-479.099684,402.314808,7.286,7.814
-479.907693,407.327013,7.502,8.172
-479.633397,412.407195,7.784,8.194
-478.181363,417.113767,7.935,8.146
-475.476929,421.030756,7.804,8.297
-471.702783,424.065828,7.777,7.873
-467.216113,426.346097,7.112,8.067
-462.377407,428.002842,6.951,7.268
-457.475225,429.162331,6.872,6.305
-452.557456,429.934061,6.475,5.900
-447.621711,430.424025,6.060,6.041
-442.665714,430.736615,5.877,6.401
-437.690326,430.931693,5.862,6.456
-432.699884,431.019809,5.880,6.306
-427.698904,431.008956,5.899,6.157
-422.691902,430.907127,5.951,5.976
-417.683395,430.722313,6.003,5.795
-412.677899,430.462509,6.007,5.687
-407.679727,430.135286,5.992,5.608
-402.690808,429.743284,5.978,5.529
-397.711513,429.285923,5.817,5.621
-392.742188,428.762567,5.647,5.724
-387.783178,428.172580,5.499,5.829
-382.834827,427.515328,5.395,5.939
-377.897482,426.790176,5.325,5.955
-372.971487,425.996487,5.268,5.937
-368.057188,425.133627,5.393,5.809
-363.154929,424.200961,5.622,5.620
-358.265057,423.197853,5.850,5.430
-353.387915,422.123667,5.728,5.509
-348.523850,420.977770,5.581,5.606
-343.673207,419.759524,5.458,5.687
-338.837504,418.466799,5.506,5.653
-334.022115,417.092547,5.554,5.619
-329.233206,415.628708,5.647,5.582
-324.476942,414.067225,5.755,5.534
-319.759488,412.400040,5.948,5.344
-315.087010,410.619094,5.938,5.368
-310.465656,408.716374,5.527,5.813
-305.899830,406.688321,5.564,5.840
-301.390698,404.539636,5.767,5.712
-296.939079,402.275914,5.632,5.841
-292.545791,399.902748,5.381,6.060
-288.211651,397.425734,5.181,6.228
-283.937477,394.850466,5.330,6.057
-279.723988,392.182566,5.478,5.885
-275.569281,389.428390,5.576,5.791
-271.468618,386.595086,5.668,5.707
-267.417121,383.689841,5.753,5.636
-263.409910,380.719842,5.793,5.674
-259.442108,377.692276,5.832,5.712
-255.508837,374.614330,5.855,5.736
-251.605217,371.493192,5.801,5.698
-247.726370,368.336049,5.747,5.660
-243.867417,365.150087,5.693,5.621
-240.023481,361.942494,5.639,5.583
-236.189682,358.720457,5.586,5.545
-232.361143,355.491164,5.532,5.506
-228.532983,352.261801,5.478,5.468
-224.700912,349.038693,5.461,5.457
-220.864076,345.823103,5.447,5.448
-217.022878,342.614446,5.434,5.439
-213.177719,339.412138,5.420,5.431
-209.329002,336.215594,5.407,5.422
-205.477131,333.024228,5.394,5.414
-201.622507,329.837456,5.380,5.405
-197.765535,326.654691,5.367,5.396
-193.906616,323.475349,5.353,5.388
-190.046153,320.298845,5.340,5.379
-186.184548,317.124593,5.327,5.370
-182.322206,313.952008,5.313,5.362
-178.459528,310.780505,5.300,5.353
-174.596918,307.609499,5.286,5.344
-170.734777,304.438403,5.273,5.336
-166.873509,301.266635,5.260,5.327
-163.013517,298.093607,5.246,5.319
-159.155203,294.918735,5.233,5.310
-155.298969,291.741433,5.219,5.301
-151.445220,288.561117,5.206,5.293
-147.594357,285.377200,5.193,5.284
-143.746783,282.189099,5.179,5.275
-139.902902,278.996227,5.166,5.267
-136.063115,275.798000,5.152,5.258
-132.227826,272.593831,5.139,5.250
-128.397437,269.383137,5.126,5.241
-124.572351,266.165331,5.112,5.232
-120.752922,262.939885,5.099,5.224
-116.935008,259.711446,5.086,5.215
-113.106377,256.493970,5.072,5.206
-109.253955,253.302387,5.059,5.198
-105.364667,250.151626,5.045,5.189
-101.425438,247.056616,5.225,5.080
-97.423192,244.032286,5.557,4.891
-93.344134,241.096585,5.615,4.926
-89.156159,238.344015,5.230,5.337
-84.807867,235.949797,5.017,5.481
-80.246933,234.093003,5.017,5.360
-75.441119,232.926849,5.392,4.929
-70.473071,232.456639,5.662,4.886
-65.466214,232.635181,5.332,4.983
-60.537224,233.412752,5.018,5.518
-55.729014,234.712875,5.049,5.509
-51.039295,236.442673,5.389,5.054
-46.465145,238.509059,5.190,5.086
-42.038061,240.864345,5.362,5.079
-37.895069,243.600025,5.213,5.253
-34.193347,246.834173,5.599,4.996
-31.060135,250.649617,5.478,5.246
-28.459319,254.936859,5.230,5.320
-26.299344,259.521128,5.186,5.255
-24.489162,264.228580,5.332,5.089
-22.980929,268.961754,5.195,5.130
-21.800153,273.752888,5.396,5.051
-20.979471,278.646792,5.325,5.137
-20.556339,283.657835,5.197,5.245
-20.582456,288.710457,5.147,5.207
-21.112138,293.712570,5.080,5.048
-22.195392,298.575007,5.140,5.097
-23.785175,303.274431,5.203,4.857
-25.738474,307.852600,5.252,4.642
-27.908191,312.354042,5.238,4.669
-30.164130,316.818412,5.224,4.696
-32.465715,321.259529,5.210,4.723
-34.801961,325.682679,5.197,4.749
-37.161898,330.093141,5.183,4.776
-39.534562,334.496199,5.169,4.803
-41.908983,338.897132,5.155,4.830
-44.274199,343.301219,5.142,4.856
-46.622815,347.712224,5.128,4.883
-48.957805,352.129502,5.114,4.910
-51.284017,356.551612,5.100,4.937
-53.606297,360.977116,5.087,4.963
-55.929491,365.404573,5.073,4.990
-58.258446,369.832543,5.059,5.017
-60.597902,374.259598,5.045,5.044
-62.944947,378.685147,5.031,5.070
-65.284012,383.109980,5.018,5.097
-67.598343,387.535019,5.004,5.124
-69.867340,391.964711,4.963,5.042
-72.032044,396.438694,5.077,4.762
-74.011463,401.016827,5.107,4.789
-75.722430,405.755983,4.987,5.377
-77.040058,410.642511,5.376,5.587
-77.798881,415.594165,5.807,5.896
-77.831755,420.525868,6.210,6.181
-77.025624,425.365480,6.524,6.479
-75.547607,430.107893,6.512,6.411
-73.655270,434.769638,5.989,6.444
-71.591161,439.366816,5.619,5.884
-69.451573,443.911266,5.365,5.653
-67.250552,448.412429,5.346,5.627
-65.001228,452.879721,5.328,5.600
-62.716733,457.322554,5.309,5.573
-60.410196,461.750344,5.290,5.546
-58.094747,466.172506,5.272,5.520
-55.781744,470.597177,5.253,5.493
-53.473480,475.025974,5.234,5.466
-51.169368,479.458440,5.216,5.440
-48.868820,483.894117,5.197,5.413
-46.571248,488.332547,5.179,5.386
-44.276063,492.773272,5.160,5.360
-41.982675,497.215833,5.141,5.333
-39.690497,501.659774,5.123,5.306
-37.398940,506.104635,5.104,5.280
-35.107416,510.549960,5.085,5.253
-32.815335,514.995289,5.067,5.226
-30.522109,519.440164,5.048,5.200
-28.227150,523.884129,5.029,5.173
-25.929873,528.326726,5.011,5.146
-23.629945,532.767694,4.992,5.120
-21.327441,537.207075,4.974,5.093
-19.022467,541.644940,4.955,5.066
-16.715132,546.081359,4.965,5.066
-14.405547,550.516403,4.977,5.066
-12.093818,554.950142,4.989,5.067
-9.780055,559.382647,5.001,5.068
-7.464367,563.813989,5.013,5.068
-5.146862,568.244238,5.024,5.069
-2.827649,572.673464,5.036,5.070
-0.506836,577.101738,5.048,5.070
1.815467,581.529131,5.060,5.071
4.139152,585.955714,5.072,5.072
6.464111,590.381556,5.084,5.072
8.790234,594.806729,5.095,5.073
11.117413,599.231303,5.107,5.074
13.445539,603.655348,5.119,5.074
15.774504,608.078935,5.131,5.075
18.104199,612.502135,5.143,5.076
20.434515,616.925018,5.155,5.076
22.765344,621.347655,5.166,5.077
25.096576,625.770116,5.178,5.078
27.428103,630.192472,5.190,5.078
29.759817,634.614794,5.202,5.079
32.091608,639.037151,5.214,5.080
34.423369,643.459615,5.226,5.080
36.754989,647.882256,5.237,5.081
39.086336,652.305157,5.249,5.082
41.417032,656.728518,5.261,5.082
43.746566,661.152603,5.273,5.083
46.074428,665.577677,5.285,5.084
48.400107,670.004003,5.297,5.084
50.723090,674.431848,5.308,5.085
53.042867,678.861474,5.320,5.086
55.358927,683.293148,5.332,5.086
57.670758,687.727133,5.344,5.087
59.977848,692.163694,5.356,5.087
62.279687,696.603096,5.368,5.088
64.575763,701.045603,5.379,5.089
66.865565,705.491481,5.391,5.089
69.148587,709.940990,5.403,5.090
71.427741,714.392430,5.340,5.132
73.715266,718.838748,5.260,5.184
76.024978,723.271988,5.179,5.236
78.370691,727.684191,5.102,5.293
80.766220,732.067401,5.025,5.350
83.225380,736.413660,4.949,5.408
85.761847,740.715088,5.029,5.323
88.380759,744.968470,5.142,5.208
91.073944,749.177870,5.240,5.119
93.832073,753.347983,5.254,5.168
96.645818,757.483504,5.268,5.218
99.505850,761.589128,5.260,5.268
102.402841,765.669552,5.215,5.320
105.327929,769.729153,5.170,5.372
108.281543,773.766030,5.140,5.394
111.272647,777.772503,5.153,5.330
114.310522,781.740681,5.166,5.266
117.404452,785.662670,5.179,5.202
120.563718,789.530579,5.087,5.225
123.797602,793.336515,4.993,5.249
127.115229,797.072374,4.899,5.273
130.524272,800.728101,4.849,5.272
134.031622,804.292597,5.176,5.050
137.644081,807.754825,5.209,5.017
141.319620,811.149192,5.242,4.984
144.885071,814.632140,5.274,4.950
148.145483,818.380386,5.224,4.896
150.924457,822.532124,5.083,4.926
153.135526,827.038832,4.992,5.106
154.719435,831.795494,5.007,5.014
155.618206,836.697477,5.024,4.843
155.847252,841.662957,5.036,4.854
155.534025,846.644926,4.996,4.892
154.815403,851.599345,4.724,4.749
153.818057,856.498417,4.827,4.862
152.641850,861.357029,4.847,4.917
151.382293,866.196999,4.835,4.890
150.131780,871.039424,4.823,4.863
148.923688,875.891795,4.811,4.837
147.738651,880.749442,4.799,4.810
146.555603,885.607306,4.787,4.783
145.362156,890.462429,4.776,4.756
144.159008,895.315024,4.764,4.729
142.947943,900.165565,4.752,4.702
141.730742,905.014525,4.740,4.675
140.509188,909.862379,4.728,4.649
139.285064,914.709600,4.716,4.622
138.060151,919.556665,4.704,4.595
136.836232,924.404045,4.693,4.568
135.615091,929.252216,4.681,4.541
134.398508,934.101652,4.669,4.514
133.188267,938.952827,4.657,4.487
131.986150,943.806216,4.645,4.460
130.793939,948.662292,4.633,4.434
129.612733,953.521352,4.622,4.407
128.437594,958.382134,4.610,4.380
127.260449,963.242564,4.598,4.353
126.073196,968.100559,4.586,4.326
124.867732,972.954039,4.574,4.299
123.635955,977.800922,4.562,4.272
122.369763,982.639127,4.550,4.246
121.069286,987.468356,4.539,4.219
119.773197,992.296667,4.527,4.192
118.531446,997.134565,4.515,4.165
117.393982,1001.992550,4.367,4.213
116.410758,1006.881126,4.120,4.316
115.631723,1011.810796,3.951,4.378
115.106854,1016.792020,3.929,4.556
114.897835,1021.815771,4.030,4.428
115.096521,1026.822808,4.477,4.175
115.799557,1031.745913,4.881,3.810
117.098168,1036.519258,4.457,4.470
118.985355,1041.102215,4.058,4.965
121.368719,1045.476065,4.114,4.964
124.153015,1049.622818,4.383,4.405
127.253716,1053.526452,4.349,4.072
130.634716,1057.179826,4.330,4.089
134.273579,1060.578305,4.186,3.835
138.147866,1063.717255,4.100,4.145
142.235141,1066.592040,3.923,4.275
146.512966,1069.198028,4.047,4.289
150.958903,1071.530563,4.263,4.069
155.549905,1073.577798,4.353,4.020
160.261421,1075.310058,4.089,4.173
165.068670,1076.694954,4.016,4.378
169.946871,1077.700095,4.032,4.402
174.871243,1078.293092,4.219,4.192
179.817006,1078.441556,4.337,3.989
184.759232,1078.113682,4.212,3.982
189.666066,1077.305442,4.143,4.025
194.495866,1076.052042,3.650,4.574
199.206251,1074.391653,3.851,4.300
203.761373,1072.366764,4.102,4.391
208.178287,1070.054798,4.107,4.554
212.499681,1067.550108,4.107,4.539
216.766998,1064.944153,4.108,4.525
220.998250,1062.278686,4.108,4.510
225.192187,1059.554591,4.109,4.496
229.346989,1056.771539,4.109,4.481
233.460832,1053.929200,4.110,4.466
237.531896,1051.027244,4.080,4.471
241.558358,1048.065341,4.028,4.489
245.538397,1045.043163,3.977,4.507
249.470191,1041.960379,3.953,4.523
253.351919,1038.816660,3.987,4.538
257.181757,1035.611677,4.021,4.553
260.957886,1032.345099,4.077,4.529
264.678482,1029.016598,4.173,4.434
268.341725,1025.625843,4.269,4.339
271.946867,1022.173418,4.309,4.260
275.497753,1018.663805,4.245,4.211
278.999454,1015.102529,4.182,4.163
282.457043,1011.495114,4.118,4.114
285.875592,1007.847085,4.076,4.092
289.260171,1004.163966,4.058,4.102
292.615853,1000.451281,4.040,4.112
295.947709,996.714555,4.022,4.122
299.260811,992.959312,4.004,4.133
302.560231,989.191077,3.987,4.143
305.851040,985.415374,3.969,4.153
309.138310,981.637728,3.951,4.163
312.427113,977.863663,3.933,4.173
315.722466,974.098640,3.915,4.184
319.027000,970.345347,3.897,4.194
322.340089,966.602683,3.880,4.204
325.660869,962.869275,3.862,4.214
328.988478,959.143747,3.844,4.224
332.322052,955.424726,3.826,4.235
335.660728,951.710838,3.808,4.245
339.003644,948.000707,3.790,4.255
342.349937,944.292961,3.773,4.265
345.698743,940.586224,3.755,4.275
349.049201,936.879122,3.737,4.286
352.400446,933.170281,3.719,4.296
355.751617,929.458327,3.701,4.306
359.101850,925.741885,3.683,4.316
362.450020,922.019354,3.666,4.326
365.783745,918.279296,3.648,4.337
369.075359,914.496930,3.630,4.347
372.296106,910.646521,3.612,4.357
375.386764,906.696200,3.594,4.367
378.051000,902.566347,3.339,4.514
379.881343,898.154960,3.754,4.110
380.491758,893.374423,4.356,3.902
379.838459,888.362098,4.065,3.849
378.147379,883.432652,4.123,3.963
375.651759,878.905554,3.933,4.109
372.585921,874.990700,3.787,4.157
369.188588,871.452143,3.673,4.106
365.699601,867.940558,3.959,3.894
362.411645,864.131126,4.064,3.880
360.005231,859.878883,4.464,3.684
359.183189,855.157056,4.439,3.908
359.564661,850.213306,3.941,4.069
360.488704,845.301439,3.713,4.035
361.713443,840.430399,3.609,4.069
363.051428,835.577416,3.635,4.051
364.350203,830.723875,3.660,4.033
365.591182,825.867052,3.686,4.014
366.787793,821.008027,3.712,3.996
367.953463,816.147879,3.738,3.978
369.101622,811.287688,3.764,3.959
370.245696,806.428532,3.789,3.941
371.399086,801.571487,3.815,3.923
372.570266,796.717114,3.841,3.904
373.757203,791.864871,3.867,3.886
374.956518,787.014076,3.892,3.868
376.164828,782.164046,3.918,3.849
377.378752,777.314098,3.944,3.831
378.594910,772.463551,3.970,3.813
379.809919,767.611721,3.996,3.794
381.020398,762.757925,4.021,3.776
382.222967,757.901483,4.047,3.757
383.414243,753.041710,4.073,3.739
384.590846,748.177924,4.099,3.721
385.749394,743.309443,4.124,3.702
386.886506,738.435585,4.150,3.684
388.001458,733.556465,4.176,3.666
389.130492,728.683312,4.202,3.647
390.336940,723.835500,4.228,3.629
391.684760,719.032589,4.253,3.611
393.240345,714.300123,4.286,3.619
395.079306,709.686234,4.295,3.812
397.279426,705.244382,3.964,3.959
399.916564,701.027625,4.143,4.309
403.001099,697.075284,4.218,4.251
406.463331,693.409881,3.922,4.378
410.228678,690.052915,3.979,4.315
414.230787,687.036249,4.319,4.017
418.459499,684.462534,4.532,3.797
422.928144,682.464013,4.120,3.871
427.645901,681.155773,3.974,4.124
432.565604,680.423258,3.978,4.137
437.600043,679.988694,3.981,4.150
442.661154,679.570825,3.985,4.163
447.679639,678.961576,3.988,4.176
452.654573,678.219516,3.992,4.190
457.600599,677.463925,3.996,4.203
462.531524,676.798669,3.999,4.216
467.455561,676.224644,4.003,4.229
472.378631,675.700550,4.006,4.243
477.306650,675.184961,4.010,4.256
482.245530,674.636447,4.014,4.269
487.201188,674.013582,4.017,4.282
492.179536,673.274938,4.021,4.296
497.173865,672.376461,4.118,4.109
502.131722,671.264578,4.377,4.090
506.990302,669.883564,3.955,4.327
511.686797,668.177692,3.645,4.592
516.158401,666.091236,4.118,4.271
520.342307,663.568469,4.470,4.110
524.175811,660.553971,4.373,4.125
527.610349,657.033846,4.559,4.077
530.625710,653.077497,4.058,4.266
533.205074,648.764271,3.871,4.421
535.331617,644.173517,3.912,4.294
536.988518,639.384585,4.070,4.081
538.158953,634.476824,4.108,4.034
538.827607,629.528382,4.211,4.097
539.024042,624.581631,4.254,4.135
538.829278,619.637926,4.012,4.056
538.327159,614.696369,4.122,4.051
537.601529,609.756060,4.133,4.048
536.736233,604.816100,4.145,4.044
535.815116,599.875592,4.156,4.041
534.917661,594.933720,4.167,4.037
534.069414,589.990709,4.179,4.034
533.259521,585.047481,4.190,4.030
532.476448,580.104974,4.202,4.026
531.708660,575.164126,4.213,4.023
530.944623,570.225873,4.225,4.019
530.172802,565.291154,4.236,4.016
529.383204,560.360705,4.248,4.012
528.575530,555.434018,4.259,4.009
527.753241,550.510098,4.271,4.005
526.919807,545.587949,4.282,4.002
526.078695,540.666576,4.294,3.998
525.233376,535.744983,4.305,3.994
524.387317,530.822175,4.316,3.991
523.543989,525.897156,4.328,3.987
522.706861,520.968931,4.339,3.984
521.879400,516.036504,4.351,3.980
521.065077,511.098880,4.362,3.977
520.267361,506.155063,4.374,3.973
519.489720,501.204058,4.385,3.970
518.735623,496.244869,4.397,3.966
518.012757,491.276991,4.408,3.963
517.355108,486.302967,4.386,3.977
516.806786,481.326519,4.315,4.052
516.411921,476.351369,4.339,4.142
516.214644,471.381239,4.276,4.251
516.259084,466.419851,4.114,4.292
516.589371,461.470928,4.047,4.188
517.236702,456.540277,3.967,4.273
518.188446,451.640769,4.289,4.107
519.422693,446.786770,4.256,4.188
520.917533,441.992646,4.199,4.337
522.651058,437.272763,4.306,4.244
524.601357,432.641489,4.557,4.020
526.746496,428.113087,4.203,4.221
529.061645,423.690505,4.208,4.261
531.516496,419.355246,4.083,4.263
534.080124,415.086421,4.088,4.209
536.721610,410.863141,4.068,4.227
539.410031,406.664516,4.058,4.238
542.114466,402.469659,4.047,4.250
544.804639,398.258151,4.036,4.261
547.468095,394.022567,4.025,4.272
550.112003,389.769790,4.014,4.284
552.744538,385.507436,4.004,4.295
555.373878,381.243125,3.993,4.306
558.008198,376.984472,3.982,4.318
560.655677,372.739096,3.971,4.329
563.323685,368.513821,3.961,4.340
566.010165,364.306176,3.950,4.352
568.706935,360.107654,3.939,4.363
571.405713,355.909646,3.928,4.375
574.098213,351.703541,3.918,4.386
576.776152,347.480732,3.907,4.397
579.431245,343.232608,3.896,4.409
582.048751,338.949617,3.885,4.420
584.575114,334.616521,3.874,4.431
586.942344,330.215973,3.854,4.310
589.082424,325.730621,3.610,4.274
590.927339,321.143113,3.811,4.157
592.409074,316.436097,4.237,3.806
593.459621,311.592226,4.244,3.830
594.040751,306.611592,4.193,3.867
594.210659,301.550756,4.114,4.061
594.047023,296.477688,3.981,4.251
593.625431,291.459018,3.901,4.223
592.966401,286.525994,4.013,4.033
592.031185,281.671790,4.016,3.997
590.778105,276.887697,4.003,4.048
589.172657,272.170647,4.124,4.023
587.222425,267.550656,4.085,4.145
584.950291,263.069770,3.977,4.275
582.379307,258.769734,3.981,4.216
579.546586,254.662294,4.313,3.980
576.514739,250.704786,4.284,4.243
573.349066,246.848810,4.213,4.350
570.103760,243.054207,4.158,4.390
566.797603,239.307116,4.140,4.329
563.442332,235.598904,4.122,4.268
560.049687,231.920938,4.104,4.207
556.631404,228.264586,4.087,4.149
553.199222,224.621216,4.087,4.147
549.764833,220.982226,4.087,4.144
546.335580,217.342045,4.087,4.142
542.910977,213.700556,4.087,4.139
539.489714,210.058215,4.087,4.137
536.070482,206.415477,4.087,4.135
532.651974,202.772797,4.087,4.132
529.232880,199.130630,4.087,4.130
525.811919,195.489421,4.087,4.127
522.388519,191.849350,4.087,4.125
518.962855,188.210317,4.087,4.122
515.535138,184.572207,4.087,4.120
512.105580,180.934908,4.087,4.117
508.674391,177.298304,4.087,4.115
505.241785,173.662282,4.087,4.112
501.807971,170.026728,4.087,4.110
498.373161,166.391528,4.087,4.107
494.937567,162.756569,4.087,4.105
491.501400,159.121736,4.087,4.102
488.064872,155.486916,4.087,4.100
484.628192,151.851994,4.087,4.097
481.191575,148.216857,4.087,4.095
477.755229,144.581391,4.087,4.092
474.319368,140.945481,4.087,4.090
470.884201,137.309015,4.087,4.087
467.449941,133.671878,4.087,4.085
464.016800,130.033956,4.087,4.082
460.584987,126.395136,4.087,4.080
457.154715,122.755303,4.087,4.077
453.726196,119.114343,4.087,4.075
450.299640,115.472144,4.087,4.072
446.875258,111.828590,4.087,4.070
443.453263,108.183568,4.087,4.067
440.033866,104.536964,4.087,4.065
436.617277,100.888664,4.089,4.067
433.203707,97.238556,4.108,4.109
429.793161,93.586626,4.127,4.150
426.385286,89.933039,4.147,4.192
422.979693,86.277978,4.166,4.233
419.575991,82.621626,4.185,4.275
416.173791,78.964165,4.204,4.316
412.772704,75.305777,4.223,4.358
409.372338,71.646646,4.243,4.399
405.972305,67.986954,4.262,4.440
402.572215,64.326883,4.281,4.482
399.171678,60.666617,4.300,4.523
395.770303,57.006338,4.319,4.565
392.367702,53.346228,4.339,4.606
388.963484,49.686471,4.358,4.648
385.557260,46.027248,4.377,4.689
382.148640,42.368743,4.396,4.731
378.737234,38.711139,4.415,4.772
375.322652,35.054617,4.434,4.813
371.904504,31.399361,4.454,4.855
368.482401,27.745552,4.473,4.896
365.055953,24.093375,4.492,4.938
361.624769,20.443011,4.511,4.979
358.188461,16.794643,4.530,5.021
354.746638,13.148454,4.550,5.062
351.298911,9.504626,4.569,5.104
347.844889,5.863342,4.588,5.145
344.384184,2.224785,4.607,5.186
340.916404,-1.410863,4.626,5.228
337.431516,-5.025352,4.738,4.993
333.815985,-8.406554,5.218,4.840
329.893377,-11.224519,4.941,4.826
325.486453,-13.147695,5.271,4.921
320.541690,-13.937807,4.824,5.563
315.379942,-13.638828,4.938,5.495
310.392599,-12.347910,5.558,5.006
305.906007,-10.176935,5.220,5.014
301.897689,-7.316781,4.944,5.277
298.228724,-3.984689,4.764,5.355
294.760632,-0.397033,4.725,5.303
291.393212,3.295380,4.711,5.229
288.090140,7.051140,4.697,5.155
284.821153,10.839221,4.683,5.081
281.562452,14.635315,4.669,5.006
278.309067,18.434707,4.655,4.932
275.059442,22.236231,4.641,4.858
271.812021,26.038722,4.626,4.783
268.565248,29.841014,4.612,4.709
265.317567,33.641942,4.598,4.635
262.067423,37.440340,4.584,4.561
258.813259,41.235043,4.570,4.486
255.553519,45.024886,4.556,4.412
252.286648,48.808702,4.542,4.338
249.011090,52.585326,4.527,4.263
245.725289,56.353593,4.513,4.189
242.427688,60.112338,4.499,4.115
239.116488,63.860113,4.485,4.041
235.784483,67.589261,4.471,3.966
232.419194,71.286060,4.457,3.892
229.007921,74.936535,4.285,4.105
225.537963,78.526711,4.221,4.076
221.996619,82.042613,4.228,3.895
218.371190,85.470266,4.223,3.857
214.649188,88.795926,4.215,3.874
210.833182,92.022149,4.206,3.891
206.950486,95.178282,4.197,3.908
203.030717,98.296168,4.189,3.925
199.103494,101.407648,4.180,3.942
195.198433,104.544562,4.171,3.959
191.345153,107.738753,4.162,3.975
187.570645,111.019168,4.154,3.992
183.844959,114.352006,4.145,4.009
180.083063,117.642762,4.136,4.026
176.197668,120.794447,4.128,4.043
172.110853,123.696727,4.000,3.627
167.793330,126.169962,4.172,3.635
163.231551,128.012089,4.287,4.122
158.419316,129.046073,4.115,4.342
153.422223,129.339762,4.205,4.232
