# x_m,y_m,w_tr_right_m,w_tr_left_m
-266.606715,-72.335729,5.730,5.626
-271.432557,-73.634184,5.722,5.619
-276.258462,-74.932602,5.715,5.613
-281.084432,-76.230978,5.707,5.607
-285.910470,-77.529311,5.699,5.601
-290.736578,-78.827598,5.691,5.594
-295.562758,-80.125837,5.683,5.588
-300.389014,-81.424024,5.675,5.582
-305.215333,-82.722155,5.667,5.576
-310.041649,-84.020212,5.659,5.569
-314.867881,-85.318176,5.651,5.563
-319.693949,-86.616026,5.643,5.557
-324.519773,-87.913744,5.635,5.551
-329.345272,-89.211309,5.627,5.544
-334.170368,-90.508701,5.619,5.538
-338.994979,-91.805902,5.611,5.532
-343.819025,-93.102891,5.604,5.525
-348.642427,-94.399648,5.596,5.519
-353.465103,-95.696153,5.588,5.513
-358.286975,-96.992388,5.580,5.507
-363.107962,-98.288332,5.572,5.500
-367.928010,-99.583981,5.564,5.494
-372.748060,-100.879927,5.556,5.488
-377.570321,-102.177521,5.548,5.482
-382.397084,-103.478161,5.540,5.475
-387.230641,-104.783248,5.532,5.469
-392.073282,-106.094181,5.524,5.463
-396.927298,-107.412360,5.516,5.457
-401.791181,-108.736193,5.508,5.450
-406.607259,-110.019883,5.500,5.444
-411.291597,-111.200441,5.493,5.438
-416.006021,-112.460017,5.485,5.432
-420.995544,-113.988600,5.477,5.425
-426.087619,-115.260628,5.469,5.427
-431.004400,-115.570958,5.532,6.131
-435.491870,-114.316450,6.383,6.838
-439.467562,-111.628400,6.234,6.968
-442.924160,-107.959827,6.002,6.835
-445.855018,-103.764491,5.848,6.062
-448.316807,-99.383743,6.133,5.602
-450.502212,-94.917459,6.052,5.563
-452.621537,-90.434237,5.884,5.623
-454.846849,-85.990926,5.716,5.684
-457.202547,-81.598995,5.595,5.651
-459.677381,-77.258958,5.529,5.513
-462.260104,-72.971329,5.455,5.410
-464.939465,-68.736623,5.351,5.422
-467.704217,-64.555353,5.271,5.411
-470.543104,-60.428016,5.241,5.350
-473.443871,-56.351525,5.316,5.349
-476.392070,-52.314972,5.656,5.499
-479.372969,-48.306420,5.739,5.513
-482.371831,-44.313930,5.677,5.452
-485.373923,-40.325564,5.616,5.391
-488.364510,-36.329384,5.546,5.386
-491.329089,-32.313635,5.465,5.458
-494.261923,-28.273534,5.383,5.529
-497.168554,-24.213263,5.301,5.600
-500.055266,-20.137593,5.220,5.672
-502.928342,-16.051298,5.138,5.743
-505.794065,-11.959150,5.056,5.814
-508.658719,-7.865920,4.974,5.886
-511.527489,-3.775550,5.247,5.587
-514.401169,0.311350,5.521,5.287
-517.279455,4.395001,5.622,5.173
-520.162043,8.475623,5.605,5.186
-523.048629,12.553437,5.588,5.200
-525.938909,16.628664,5.572,5.213
-528.832580,20.701525,5.555,5.226
-531.729337,24.772240,5.538,5.240
-534.628876,28.841031,5.521,5.253
-537.530894,32.908118,5.505,5.266
-540.435086,36.973722,5.488,5.280
-543.341149,41.038064,5.471,5.293
-546.248778,45.101364,5.454,5.306
-549.157670,49.163844,5.437,5.320
-552.067520,53.225725,5.421,5.333
-554.978024,57.287226,5.404,5.346
-557.888880,61.348569,5.387,5.360
-560.799782,65.409975,5.370,5.373
-563.710427,69.471665,5.354,5.386
-566.620511,73.533859,5.337,5.400
-569.529729,77.596778,5.320,5.413
-572.437779,81.660643,5.303,5.426
-575.344355,85.725675,5.281,5.458
-578.249154,89.792094,5.256,5.495
-581.151872,93.860122,5.232,5.533
-584.052205,97.929979,5.207,5.570
-586.949850,102.001887,5.183,5.608
-589.843733,106.076541,5.158,5.645
-592.726798,110.158347,5.134,5.683
-595.589181,114.253448,5.109,5.720
-598.421003,118.367999,5.085,5.758
-601.212382,122.508154,5.060,5.795
-603.953439,126.680067,5.036,5.832
-606.634293,130.889892,5.012,5.859
-609.248119,135.141854,4.994,5.833
-611.801056,139.431996,4.976,5.806
-614.302681,143.754188,4.957,5.780
-616.762571,148.102302,4.939,5.754
-619.190305,152.470208,4.920,5.728
-621.595459,156.851777,4.902,5.701
-623.987603,161.240886,4.883,5.675
-626.373523,165.633163,4.865,5.649
-628.753374,170.028415,4.846,5.623
-631.126341,174.427059,4.828,5.596
-633.491609,178.829511,4.810,5.570
-635.848363,183.236189,4.791,5.544
-638.195789,187.647510,4.773,5.518
-640.533072,192.063890,4.754,5.491
-642.859397,196.485747,4.736,5.465
-645.173949,200.913496,4.740,5.447
-647.475914,205.347556,4.754,5.432
-649.764476,209.788344,4.769,5.417
-652.038822,214.236275,4.783,5.403
-654.298136,218.691767,4.797,5.388
-656.541837,223.155117,4.811,5.373
-658.770370,227.626097,4.825,5.358
-660.984464,232.104334,4.839,5.343
-663.184846,236.589453,4.853,5.328
-665.372244,241.081083,4.867,5.314
-667.547386,245.578850,4.881,5.299
-669.711000,250.082380,4.895,5.284
-671.863813,254.591301,4.909,5.269
-674.006554,259.105239,4.923,5.254
-676.139950,263.623821,4.937,5.239
-678.264729,268.146674,4.951,5.233
-680.381619,272.673425,4.965,5.231
-682.491347,277.203700,4.980,5.230
-684.594643,281.737126,4.994,5.228
-686.692232,286.273330,5.008,5.226
-688.784844,290.811939,5.022,5.225
-690.873206,295.352580,5.036,5.223
-692.958047,299.894879,5.050,5.221
-695.040093,304.438463,5.064,5.219
-697.120072,308.982959,5.078,5.218
-699.198713,313.527994,5.093,5.216
-701.276744,318.073195,5.107,5.214
-703.354892,322.618188,5.121,5.213
-705.433884,327.162600,5.135,5.211
-707.514450,331.706058,5.149,5.209
-709.597316,336.248189,5.163,5.208
-711.683211,340.788619,5.177,5.206
-713.772642,345.327085,5.191,5.204
-715.864219,349.864273,5.206,5.202
-717.955577,354.401353,5.220,5.201
-720.044345,358.939501,5.234,5.199
-722.128150,363.479891,5.248,5.197
-724.204621,368.023699,5.262,5.196
-726.271385,372.572099,5.276,5.194
-728.328391,377.125190,5.290,5.192
-730.386437,381.678036,5.305,5.191
-732.459492,386.224229,5.319,5.189
-734.561525,390.757361,5.333,5.187
-736.706504,395.271025,5.347,5.185
-738.908398,399.758814,5.351,5.204
-741.181179,404.214312,5.346,5.238
-743.540325,408.627582,5.351,5.277
-746.005250,412.979468,5.359,5.311
-748.596004,417.249329,5.360,5.306
-751.330165,421.418554,5.360,5.300
-754.178211,425.507236,5.364,5.402
-757.068397,429.570164,5.370,5.459
-759.928138,433.662845,5.377,5.467
-762.722240,437.811555,5.384,5.476
-765.472425,441.998077,5.391,5.484
-768.205189,446.200464,5.398,5.493
-770.947027,450.396766,5.406,5.501
-773.724437,454.565037,5.413,5.509
-776.563915,458.683326,5.421,5.512
-779.487401,462.733433,5.435,5.467
-782.494780,466.715304,5.450,5.422
-785.579269,470.634369,5.465,5.378
-788.734083,474.496060,5.498,5.328
-791.952436,478.305808,5.558,5.270
-795.227545,482.069044,5.617,5.213
-798.552625,485.791202,5.676,5.155
-801.920891,489.477712,5.689,5.143
-805.325558,493.134006,5.683,5.149
-808.759842,496.765515,5.677,5.156
-812.216957,500.377672,5.671,5.162
-815.690120,503.975908,5.665,5.169
-819.172546,507.565655,5.659,5.175
-822.657491,511.152311,5.653,5.182
-826.140824,514.739213,5.647,5.189
-829.622510,518.326461,5.641,5.195
-833.102875,521.913873,5.635,5.202
-836.582243,525.501265,5.630,5.208
-840.060940,529.088453,5.624,5.215
-843.539290,532.675255,5.618,5.221
-847.017619,536.261487,5.612,5.228
-850.496251,539.846966,5.606,5.234
-853.975511,543.431508,5.600,5.241
-857.455725,547.014931,5.594,5.248
-860.937217,550.597051,5.588,5.254
-864.420313,554.177684,5.582,5.261
-867.905337,557.756649,5.576,5.267
-871.392619,561.333747,5.570,5.274
-874.882538,564.908652,5.564,5.280
-878.375495,568.480965,5.558,5.287
-881.871896,572.050285,5.552,5.293
-885.372146,575.616211,5.546,5.300
-888.876647,579.178344,5.540,5.307
-892.385804,582.736283,5.535,5.313
-895.900022,586.289629,5.529,5.320
-899.419704,589.837979,5.524,5.327
-902.945255,593.380935,5.518,5.333
-906.477079,596.918096,5.512,5.340
-910.015580,600.449061,5.507,5.347
-913.561162,603.973431,5.501,5.354
-917.114228,607.490806,5.496,5.360
-920.673936,611.001746,5.490,5.367
-924.235873,614.509564,5.485,5.374
-927.794991,618.018063,5.479,5.380
-931.346241,621.531045,5.474,5.387
-934.884576,625.052313,5.467,5.394
-938.404947,628.585670,5.379,5.418
-941.902055,632.135253,5.291,5.441
-945.352563,635.729377,5.407,5.368
-948.703208,639.436465,5.521,5.306
-951.897816,643.328708,5.185,5.512
-954.773234,647.473794,5.099,5.561
-956.854396,651.926277,5.181,5.511
-957.609697,656.738329,5.305,5.435
-956.583629,661.739346,5.056,5.500
-953.712137,665.612668,5.165,5.730
-949.213777,667.160742,5.530,5.549
-944.067247,667.552839,5.473,5.540
-939.012291,667.970921,5.473,5.479
-934.053950,668.489969,5.473,5.418
-929.133938,669.089508,5.439,5.431
-924.208226,669.748502,5.403,5.450
-919.271509,670.444392,5.367,5.468
-914.324995,671.154362,5.331,5.487
-909.369890,671.855597,5.295,5.506
-904.407403,672.525282,5.259,5.525
-899.438741,673.140601,5.222,5.544
-894.465107,673.678915,5.186,5.563
-889.487398,674.128750,5.198,5.560
-884.506025,674.496241,5.226,5.550
-879.521361,674.789072,5.254,5.539
-874.533776,675.014928,5.282,5.529
-869.543641,675.181496,5.310,5.519
-864.551325,675.296458,5.339,5.508
-859.557201,675.367502,5.324,5.538
-854.561639,675.402313,5.293,5.584
-849.565009,675.408574,5.262,5.629
-844.567682,675.393972,5.231,5.675
-839.570029,675.366192,5.294,5.617
-834.572421,675.332919,5.403,5.507
-829.575228,675.301838,5.513,5.397
-824.578784,675.280045,5.622,5.287
-819.583061,675.268948,5.731,5.178
-814.587829,675.266765,5.688,5.223
-809.592858,675.271681,5.589,5.325
-804.597914,675.281882,5.490,5.427
-799.602766,675.295551,5.391,5.529
-794.607182,675.310873,5.308,5.612
-789.611079,675.323804,5.294,5.616
-784.615144,675.318795,5.280,5.620
-779.620309,675.276587,5.265,5.624
-774.627508,675.177923,5.251,5.628
-769.637675,675.003545,5.284,5.596
-764.651743,674.734195,5.348,5.540
-759.670645,674.350633,5.413,5.483
-754.694669,673.851697,5.477,5.427
-749.722247,673.288212,5.510,5.389
-744.751480,672.720283,5.497,5.376
-739.780491,672.205924,5.484,5.364
-734.807871,671.756941,5.471,5.352
-729.832667,671.340014,5.457,5.340
-724.853998,670.919925,5.444,5.327
-719.874624,670.459756,5.431,5.315
-714.903362,669.919769,5.390,5.331
-709.949597,669.259977,5.336,5.352
-705.018821,668.460165,5.253,5.383
-700.105129,667.557964,5.242,5.399
-695.200544,666.601527,5.260,5.408
-690.298068,665.633102,5.278,5.418
-685.395926,664.663344,5.297,5.427
-680.494087,663.692385,5.315,5.437
-675.592520,662.720349,5.333,5.446
-670.691195,661.747361,5.352,5.456
-665.790081,660.773546,5.370,5.465
-660.889147,659.799028,5.389,5.475
-655.988363,658.823932,5.407,5.484
-651.087698,657.848383,5.425,5.494
-646.187121,656.872504,5.444,5.503
-641.286601,655.896422,5.462,5.513
-636.386109,654.920260,5.480,5.522
-631.485612,653.944143,5.499,5.532
-626.585081,652.968197,5.517,5.542
-621.684485,651.992544,5.535,5.551
-616.783793,651.017311,5.554,5.561
-611.882974,650.042622,5.572,5.570
-606.981999,649.068601,5.590,5.580
-602.080835,648.095374,5.609,5.589
-597.179453,647.123064,5.627,5.599
-592.277821,646.151796,5.645,5.608
-587.375909,645.181696,5.664,5.618
-582.473687,644.212887,5.682,5.627
-577.571124,643.245494,5.700,5.637
-572.668188,642.279643,5.719,5.646
-567.764850,641.315457,5.737,5.649
-562.861079,640.353062,5.757,5.643
-557.956848,639.392564,5.777,5.637
-553.052189,638.433880,5.796,5.631
-548.147164,637.476811,5.816,5.625
-543.241839,636.521154,5.835,5.619
-538.336277,635.566709,5.855,5.613
-533.430543,634.613275,5.875,5.607
-528.524701,633.660650,5.894,5.601
-523.618816,632.708633,5.914,5.595
-518.712951,631.757022,5.933,5.589
-513.807172,630.805617,5.953,5.583
-508.901541,629.854216,5.972,5.577
-503.996125,628.902618,5.992,5.571
-499.090987,627.950622,6.012,5.565
-494.186191,626.998026,6.031,5.559
-489.281683,626.045207,6.051,5.553
-484.377039,625.094372,6.070,5.547
-479.471760,624.148086,6.090,5.541
-474.565345,623.208913,6.109,5.535
-469.657298,622.279419,6.129,5.529
-464.747117,621.362170,6.149,5.523
-459.834306,620.459731,6.168,5.517
-454.918364,619.574668,6.188,5.511
-449.998794,618.709545,6.207,5.505
-445.075095,617.866928,6.227,5.499
-440.146769,617.049383,6.151,5.538
-435.213318,616.259474,6.046,5.591
-430.274242,615.499768,5.941,5.644
-425.329174,614.772542,5.837,5.697
-420.378525,614.078376,5.732,5.750
-415.422990,613.417228,5.628,5.803
-410.463265,612.789057,5.523,5.856
-405.500045,612.193820,5.419,5.909
-400.534027,611.631474,5.549,5.858
-395.565906,611.101979,5.829,5.742
-390.596197,610.605119,6.109,5.626
-385.624819,610.140125,6.389,5.510
-380.651572,609.706108,6.233,5.488
-375.676255,609.302183,6.066,5.469
-370.698667,608.927464,5.898,5.451
-365.718607,608.581064,5.731,5.432
-360.735876,608.262092,5.684,5.424
-355.750438,607.969090,5.667,5.418
-350.762564,607.699541,5.651,5.413
-345.772561,607.450811,5.634,5.408
-340.780733,607.220266,5.617,5.403
-335.787386,607.005271,5.600,5.398
-330.792824,606.803193,5.584,5.392
-325.797353,606.611397,5.567,5.387
-320.801278,606.427251,5.550,5.382
-315.804905,606.248120,5.534,5.377
-310.808538,606.071369,5.517,5.371
-305.812483,605.894366,5.500,5.366
-300.817044,605.714475,5.483,5.361
-295.822528,605.529064,5.467,5.356
-290.829215,605.335657,5.450,5.350
-285.837087,605.133711,5.433,5.345
-280.845930,604.923969,5.417,5.340
-275.855524,604.707195,5.400,5.335
-270.865651,604.484153,5.383,5.329
-265.876092,604.255610,5.367,5.324
-260.886628,604.022329,5.350,5.319
-255.897041,603.785076,5.341,5.314
-250.907111,603.544615,5.357,5.310
-245.916620,603.301711,5.373,5.306
-240.925349,603.057129,5.389,5.302
-235.933079,602.811635,5.405,5.298
-230.939592,602.565992,5.421,5.294
-225.944668,602.320966,5.438,5.290
-220.948350,602.078212,5.454,5.286
-215.951587,601.842474,5.470,5.282
-210.955528,601.619167,5.486,5.278
-205.961317,601.413708,5.502,5.274
-200.970102,601.231512,5.518,5.270
-195.983029,601.077994,5.534,5.266
-191.001252,600.958121,5.494,5.258
-186.026824,600.818557,5.403,5.246
-181.063581,600.490556,5.232,5.346
-176.115569,599.791800,4.884,5.694
-171.227513,598.553206,5.046,5.486
-166.587969,596.652485,5.271,5.237
-162.417267,593.977685,5.259,5.360
-158.927505,590.453033,5.075,5.464
-156.278104,586.234257,4.973,5.470
-154.607729,581.568305,4.997,5.555
-154.053777,576.701829,5.081,5.450
-154.610501,571.820944,5.223,5.229
-155.996445,566.995163,5.375,5.242
-157.898798,562.280732,5.304,5.346
-160.060917,557.718849,5.113,5.498
-162.417138,553.299543,5.182,5.478
-164.942349,549.001975,5.284,5.468
-167.611437,544.805310,5.300,5.580
-170.399289,540.688710,5.398,5.491
-173.280794,536.631338,5.521,5.337
-176.230916,532.612434,5.527,5.316
-179.233924,528.620482,5.459,5.381
-182.292092,524.661856,5.409,5.442
-185.409758,520.744978,5.397,5.497
-188.591256,516.878270,5.386,5.552
-191.840922,513.070155,5.368,5.567
-195.163094,509.329053,5.347,5.566
-198.562106,505.663387,5.326,5.565
-202.042294,502.081579,5.334,5.547
-205.607996,498.592051,5.374,5.512
-209.263545,495.203224,5.344,5.555
-213.013280,491.923522,5.274,5.646
-216.861534,488.761365,5.228,5.707
-220.812646,485.725176,5.287,5.636
-224.870239,482.822655,5.347,5.565
-229.028953,480.052387,5.406,5.497
-233.277269,477.406703,5.453,5.463
-237.603546,474.877815,5.499,5.428
-241.996144,472.457935,5.546,5.394
-246.443422,470.139271,5.499,5.406
-250.933739,467.914037,5.435,5.426
-255.457003,465.776516,5.372,5.447
-260.013185,463.734493,5.254,5.546
-264.606289,461.801159,5.048,5.772
-269.240329,459.989718,5.014,5.794
-273.919319,458.313375,5.105,5.687
-278.647272,456.785333,5.297,5.521
-283.428202,455.418797,5.434,5.413
-288.263625,454.220081,5.544,5.334
-293.146089,453.170772,5.646,5.261
-298.066134,452.246918,5.584,5.345
-303.014299,451.424564,5.523,5.429
-307.981123,450.679756,5.536,5.430
-312.957144,449.988540,5.576,5.401
-317.932926,449.327091,5.538,5.440
-322.902336,448.690359,5.353,5.602
-327.865982,448.111574,5.169,5.764
-332.825296,447.628628,5.121,5.790
-337.781707,447.279415,5.168,5.720
-342.736645,447.101826,5.217,5.652
-347.691542,447.133755,5.304,5.595
-352.647717,447.404280,5.393,5.533
-357.605758,447.883112,5.549,5.299
-362.565950,448.515452,5.704,5.064
-367.528577,449.246423,5.744,4.988
-372.493922,450.021150,5.695,5.035
-377.462269,450.784758,5.645,5.081
-382.433902,451.482371,5.595,5.128
-387.408586,452.075399,5.546,5.174
-392.384161,452.585669,5.496,5.221
-397.358025,453.049011,5.446,5.267
-402.327572,453.501256,5.397,5.314
-407.290199,453.978235,5.347,5.360
-412.243300,454.515779,5.297,5.407
-417.184282,455.149616,5.248,5.453
-422.112126,455.898552,5.198,5.500
-427.029131,456.745797,5.194,5.506
-431.938016,457.670058,5.210,5.497
-436.841499,458.650047,5.226,5.487
-441.742300,459.664471,5.242,5.477
-446.643136,460.692041,5.258,5.467
-451.546664,461.711794,5.273,5.457
-456.453339,462.714324,5.289,5.447
-461.360884,463.704574,5.305,5.437
-466.266852,464.688379,5.321,5.427
-471.168797,465.671575,5.337,5.417
-476.064270,466.659999,5.352,5.407
-480.950825,467.659487,5.368,5.397
-485.827614,468.672325,5.384,5.387
-490.699935,469.687164,5.388,5.367
-495.574563,470.689380,5.380,5.337
-500.458272,471.664347,5.373,5.307
-505.357835,472.597442,5.366,5.277
-510.280027,473.474039,5.358,5.389
-515.231592,474.279476,5.407,5.505
-520.213641,474.991766,5.597,5.361
-525.215045,475.573014,5.787,5.217
-530.223069,475.983234,5.744,5.493
-535.224979,476.182443,5.591,5.785
-540.208040,476.130656,5.475,5.822
-545.159518,475.787890,5.619,5.515
-550.066644,475.114775,5.583,5.445
-554.915399,474.094987,5.537,5.383
-559.690165,472.741621,5.583,5.194
-564.375222,471.069684,5.618,5.021
-568.954848,469.094189,5.398,5.210
-573.413322,466.830143,5.505,5.143
-577.734923,464.292558,5.713,4.998
-581.903538,461.496215,5.624,5.098
-585.897291,458.452565,5.338,5.363
-589.689921,455.170517,5.051,5.628
-593.255057,451.658920,5.110,5.471
-596.566329,447.926621,5.185,5.293
-599.597366,443.982467,5.458,5.025
-602.321838,439.835328,5.649,4.813
-604.721612,435.498206,5.518,4.794
-606.796740,430.993279,5.375,4.967
-608.549720,426.343958,5.286,5.143
-609.983046,421.573654,5.291,5.184
-611.099216,416.705776,5.301,5.271
-611.900725,411.763736,5.305,5.363
-612.390070,406.770944,5.296,5.424
-612.569746,401.750810,5.289,5.402
-612.442249,396.726745,5.284,5.333
-612.010076,391.722159,5.297,5.251
-611.275723,386.760463,5.296,5.215
-610.241686,381.865068,5.271,5.263
-608.910460,377.059383,5.379,5.185
-607.286218,372.365226,5.579,5.021
-605.398589,367.780206,5.567,5.108
-603.296999,363.283105,5.515,5.244
-601.031396,358.852210,5.507,5.247
-598.651728,354.465809,5.501,5.243
-596.207940,350.102189,5.495,5.240
-593.749981,345.739638,5.489,5.237
-591.322633,341.358854,5.483,5.234
-588.931590,336.958775,5.478,5.230
-586.564664,332.546687,5.472,5.227
-584.209573,328.129917,5.466,5.224
-581.854036,323.715793,5.460,5.220
-579.485773,319.311643,5.454,5.217
-577.092503,314.924795,5.448,5.214
-574.664764,310.560795,5.443,5.211
-572.204765,306.217813,5.437,5.207
-569.717736,301.892111,5.431,5.204
-567.208904,297.579951,5.422,5.205
-564.683498,293.277595,5.381,5.245
-562.146748,288.981306,5.340,5.286
-559.603881,284.687345,5.299,5.326
-557.060127,280.391975,5.258,5.367
-554.520714,276.091457,5.218,5.407
-551.990870,271.782054,5.177,5.448
-549.475825,267.460028,5.136,5.488
-546.980807,263.121640,5.095,5.529
-544.511045,258.763154,5.054,5.569
-542.071405,254.381106,5.013,5.610
-539.650880,249.984101,4.972,5.650
-537.216759,245.597250,4.932,5.691
-534.734763,241.246853,4.891,5.731
-532.170611,236.959209,5.072,5.545
-529.490027,232.760618,5.431,5.180
-526.658730,228.677381,5.789,4.814
-523.643522,224.735606,5.770,4.880
-520.428806,220.958282,5.660,5.051
-517.013324,217.365856,5.662,5.040
-513.396232,213.978701,5.701,4.966
-509.576688,210.817191,5.692,4.956
-505.553848,207.901699,5.492,5.189
-501.326900,205.252596,5.292,5.422
-496.903678,202.889267,5.301,5.416
-492.312662,200.828755,5.491,5.202
-487.585347,199.087756,5.681,4.988
-482.753226,197.682968,5.558,5.120
-477.847794,196.631090,5.388,5.305
-472.900546,195.948818,5.260,5.447
-467.942761,195.652404,5.579,5.150
-462.996067,195.737960,5.897,4.852
-458.068717,196.173705,5.866,4.896
-453.167983,196.925808,5.663,5.108
-448.301138,197.960440,5.465,5.314
-443.475455,199.243769,5.418,5.345
-438.698205,200.741966,5.371,5.376
-433.978059,202.424416,5.344,5.377
-429.346826,204.313748,5.386,5.278
-424.855344,206.476372,5.432,5.176
-420.555015,208.979995,5.688,4.936
-416.489648,211.871249,5.509,5.149
-412.670157,215.105465,5.074,5.627
-409.098549,218.613256,5.222,5.486
-405.772174,222.327399,5.388,5.316
-402.650828,226.198142,5.557,5.132
-399.676181,230.184163,5.573,5.066
-396.789783,234.244196,5.354,5.180
-393.933188,238.336974,5.261,5.288
-391.047947,242.421232,5.263,5.380
-388.075612,246.455702,5.102,5.427
-384.965415,250.399084,4.941,5.473
-381.700216,254.209931,5.141,5.321
-378.272070,257.846753,5.367,5.184
-374.673501,261.269116,5.502,5.156
-370.918982,264.486482,5.440,5.254
-367.053980,267.578755,5.081,5.543
-363.126263,270.631072,4.949,5.674
-359.168474,273.697570,5.024,5.661
-355.176188,276.756377,5.229,5.501
-351.139402,279.774191,5.488,5.277
-347.048111,282.717705,5.573,5.195
-342.892312,285.553615,5.632,5.135
-338.662002,288.248617,5.606,5.168
-334.347308,290.769734,5.509,5.278
-329.944766,293.100041,5.399,5.390
-325.460098,295.245630,5.245,5.510
-320.899738,297.214367,5.090,5.629
-316.270116,299.014119,4.971,5.727
-311.577666,300.652752,4.941,5.770
-306.828818,302.138133,4.912,5.813
-302.030006,303.478128,4.961,5.785
-297.187660,304.680604,5.138,5.639
-292.308214,305.753427,5.315,5.494
-287.398100,306.704465,5.492,5.349
-282.463748,307.541584,5.518,5.335
-277.511592,308.272650,5.392,5.453
-272.548060,308.905532,5.266,5.570
-267.578163,309.449286,5.203,5.622
-262.603332,309.915954,5.382,5.423
-257.624444,310.318044,5.560,5.224
-252.642374,310.668065,5.739,5.026
-247.657999,310.978525,5.618,5.144
-242.672195,311.261931,5.414,5.351
-237.685829,311.530704,5.210,5.558
-232.699345,311.792605,5.037,5.734
-227.712562,312.048549,5.058,5.719
-222.725249,312.298901,5.079,5.703
-217.737173,312.544027,5.100,5.688
-212.748105,312.784293,5.121,5.672
-207.757813,313.020063,5.141,5.657
-202.766079,313.251506,5.162,5.641
-197.772926,313.475143,5.183,5.626
-192.778593,313.684288,5.204,5.611
-187.783323,313.872144,5.225,5.595
-182.787361,314.031914,5.246,5.580
-177.790951,314.156801,5.267,5.564
-172.794338,314.240008,5.287,5.549
-167.797748,314.275863,5.308,5.534
-162.801246,314.268650,5.321,5.522
-157.804815,314.227851,5.334,5.510
-152.808435,314.162997,5.347,5.499
-147.812087,314.083615,5.360,5.487
-142.815752,313.999235,5.374,5.475
-137.819411,313.919385,5.387,5.464
-132.823048,313.852198,5.400,5.452
-127.826663,313.799132,5.413,5.440
-122.830260,313.759657,5.427,5.429
-117.833845,313.733240,5.440,5.417
-112.837420,313.719348,5.453,5.405
-107.840992,313.717451,5.465,5.382
-102.844563,313.727016,5.476,5.354
-97.848139,313.747510,5.488,5.327
-92.851724,313.778402,5.499,5.299
-87.855323,313.819159,5.510,5.272
-82.858939,313.869251,5.522,5.244
-77.862578,313.928143,5.533,5.216
-72.866244,313.995305,5.538,5.203
-67.869941,314.070205,5.530,5.215
-62.873674,314.152309,5.523,5.226
-57.877446,314.241087,5.515,5.238
-52.881264,314.336006,5.507,5.250
-47.885130,314.436535,5.500,5.262
-42.889050,314.542140,5.492,5.274
-37.893027,314.652290,5.485,5.286
-32.897067,314.766453,5.477,5.298
-27.901174,314.884097,5.469,5.310
-22.905352,315.004689,5.462,5.322
-17.909605,315.127698,5.454,5.334
-12.913939,315.252592,5.447,5.346
-7.918357,315.378838,5.439,5.358
-2.922864,315.505905,5.431,5.370
2.072539,315.633357,5.424,5.382
7.067863,315.761025,5.416,5.394
12.063119,315.888786,5.408,5.406
17.058319,316.016517,5.401,5.418
22.053474,316.144095,5.393,5.430
27.048598,316.271395,5.395,5.425
32.043701,316.398296,5.398,5.419
37.038795,316.524674,5.401,5.413
42.033892,316.650405,5.404,5.407
47.029004,316.775367,5.406,5.401
52.024143,316.899436,5.409,5.395
57.019320,317.022489,5.412,5.389
62.014548,317.144402,5.414,5.383
67.009837,317.265053,5.417,5.377
72.005201,317.384319,5.420,5.371
77.000650,317.502075,5.422,5.365
81.996196,317.618200,5.425,5.359
