# x_m,y_m,w_tr_right_m,w_tr_left_m
543.853823,377.104154,7.394,6.738
547.685195,380.314717,7.410,6.770
551.503932,383.540212,7.427,6.802
555.311529,386.778922,7.443,6.834
559.109484,390.029125,7.459,6.866
562.899295,393.289103,7.476,6.897
566.682459,396.557136,7.492,6.929
570.460473,399.831505,7.508,6.961
574.234835,403.110490,7.525,6.993
578.007042,406.392372,7.541,7.025
581.778591,409.675430,7.557,7.057
585.550980,412.957946,7.574,7.089
589.325707,416.238200,7.590,7.121
593.104267,419.514472,7.606,7.153
596.888160,422.785043,7.623,7.184
600.678882,426.048194,7.639,7.216
604.477930,429.302204,7.655,7.248
608.286241,432.545952,7.672,7.280
612.101165,435.782126,7.688,7.312
615.918643,439.014911,7.704,7.344
619.734614,442.248497,7.721,7.376
623.545016,445.487073,7.737,7.408
627.345787,448.734828,7.753,7.440
631.132867,451.995951,7.770,7.471
634.902193,455.274633,7.786,7.503
638.649703,458.575062,7.802,7.535
642.374118,461.898412,7.819,7.567
646.108757,465.208355,7.835,7.599
649.910380,468.443157,7.851,7.631
653.836191,471.540599,7.510,7.839
657.943396,474.438463,7.740,7.765
662.278341,477.056720,7.664,7.849
666.818963,479.203126,7.756,7.680
671.516634,480.641856,7.621,7.849
676.322665,481.136989,7.414,7.945
681.184804,480.461489,7.716,7.737
685.949435,478.641189,7.717,7.600
690.349441,475.985074,7.676,7.654
694.156786,472.753663,7.506,7.795
697.294647,468.994703,7.579,7.792
699.734140,464.722678,7.706,7.850
701.639713,460.086335,7.831,7.690
703.301720,455.321663,7.768,7.661
704.921608,450.580747,7.609,7.725
706.529154,445.854824,7.584,7.721
708.131629,441.126059,7.587,7.702
709.729697,436.393064,7.589,7.683
711.323295,431.656265,7.592,7.664
712.912358,426.916091,7.595,7.646
714.496819,422.172969,7.598,7.627
716.076615,417.427326,7.600,7.608
717.651681,412.679592,7.603,7.589
719.221952,407.930192,7.606,7.570
720.787363,403.179555,7.609,7.552
722.349797,398.428705,7.612,7.533
723.917579,393.680633,7.614,7.514
725.500366,388.938738,7.617,7.495
727.107813,384.206421,7.620,7.476
728.750056,379.487331,7.623,7.457
730.487810,374.811430,7.679,7.421
732.476207,370.257801,7.428,7.094
734.880712,365.910905,6.882,7.202
737.866791,361.855201,6.939,6.673
741.556495,358.245902,6.802,6.872
745.816125,355.655021,7.354,6.803
750.417627,354.783321,7.155,6.997
755.106521,355.727613,7.328,6.553
759.600344,357.940885,6.959,7.113
763.698997,360.907437,6.942,7.476
767.465787,364.308575,7.207,7.269
771.001660,367.886354,7.497,6.904
774.252677,371.626822,7.208,6.959
777.081974,375.655956,7.092,6.926
779.496149,379.975692,7.013,7.027
781.591290,384.509952,7.019,7.210
783.464811,389.181506,7.076,7.188
785.214123,393.913125,7.155,6.999
786.923988,398.637972,7.086,7.024
788.607450,403.348136,7.049,7.046
790.252310,408.056447,7.037,7.065
791.846339,412.775761,7.032,6.909
793.377518,417.518643,7.028,6.734
794.839013,422.290579,6.965,6.750
796.229370,427.089702,6.888,6.810
797.547387,431.913801,6.842,6.870
798.791862,436.760666,6.817,6.930
799.961591,441.628088,6.806,6.974
801.055372,446.513855,6.877,6.921
802.072003,451.415759,6.949,6.868
803.010281,456.331590,6.922,6.822
803.869013,461.259144,6.892,6.776
804.647736,466.196804,6.943,6.745
805.347277,471.143986,7.067,6.727
805.968590,476.100204,7.092,6.726
806.512629,481.064978,7.029,6.739
806.980350,486.037823,6.966,6.752
807.372706,491.018256,6.903,6.765
807.690652,496.005796,6.840,6.778
807.935143,500.999959,6.841,6.736
808.107127,506.000261,6.876,6.685
808.195187,511.004222,6.892,6.755
808.150042,516.003248,6.813,6.775
807.915393,520.988533,6.705,6.743
807.437106,525.961450,6.746,6.548
806.661565,530.928599,6.618,6.661
805.469085,535.818882,6.659,6.702
803.625379,540.426312,6.742,6.597
800.962730,544.582376,7.045,6.402
797.745121,548.400420,6.890,6.737
794.336936,552.066975,6.790,7.044
790.839278,555.638462,6.629,7.008
787.263542,559.126965,6.785,6.733
783.621049,562.544532,6.981,6.493
779.923119,565.903207,7.006,6.526
776.181071,569.215038,7.030,6.558
772.406226,572.492070,7.055,6.591
768.609904,575.746352,7.080,6.624
764.803425,578.989928,7.104,6.657
760.997435,582.234128,7.129,6.690
757.195582,585.482823,7.154,6.723
753.397363,588.735462,7.178,6.756
749.602217,591.991434,7.203,6.788
745.809586,595.250129,7.227,6.821
742.018912,598.510936,7.252,6.854
738.229636,601.773246,7.277,6.887
734.441199,605.036449,7.301,6.920
730.653043,608.299934,7.326,6.953
726.864620,611.563105,7.350,6.986
723.075665,614.825671,7.375,7.018
719.286191,618.087649,7.400,7.051
715.496224,621.349068,7.424,7.084
711.705791,624.609959,7.449,7.117
707.914918,627.870351,7.473,7.150
704.123630,631.130274,7.498,7.183
700.331953,634.389758,7.523,7.215
696.539915,637.648832,7.547,7.248
692.747540,640.907527,7.572,7.281
688.954855,644.165871,7.596,7.314
685.161886,647.423896,7.621,7.347
681.368659,650.681631,7.646,7.380
677.575200,653.939105,7.670,7.413
673.781535,657.196349,7.695,7.445
669.987690,660.453391,7.719,7.478
666.193692,663.710263,7.744,7.511
662.399565,666.966993,7.769,7.544
658.605338,670.223612,7.793,7.577
654.811034,673.480149,7.818,7.610
651.016682,676.736635,7.843,7.643
647.222305,679.993098,7.867,7.675
643.427932,683.249569,7.892,7.708
639.633587,686.506077,7.916,7.741
635.839297,689.762653,7.941,7.774
632.045088,693.019326,7.966,7.807
628.250986,696.276126,7.990,7.840
624.457016,699.533083,8.015,7.873
620.663206,702.790226,8.039,7.905
616.869581,706.047585,8.064,7.938
613.076167,709.305190,8.089,7.971
609.282991,712.563072,8.113,8.004
605.490077,715.821259,8.138,8.037
601.697454,719.079781,8.162,8.070
597.905145,722.338669,8.187,8.103
594.113178,725.597952,8.212,8.135
590.321579,728.857659,8.236,8.168
586.530370,732.117818,8.261,8.201
582.739538,735.378412,8.285,8.234
578.949050,738.639403,8.310,8.267
575.158874,741.900752,8.335,8.300
571.368975,745.162421,8.359,8.333
567.579320,748.424371,8.384,8.365
563.789877,751.686562,8.408,8.398
560.000610,754.948956,8.433,8.431
556.211488,758.211515,8.458,8.464
552.422476,761.474199,8.482,8.497
548.633542,764.736970,8.507,8.530
544.844652,767.999788,8.532,8.562
541.055772,771.262616,8.556,8.595
537.266870,774.525414,8.581,8.628
533.477912,777.788143,8.605,8.661
529.688864,781.050764,8.630,8.694
525.899693,784.313240,8.655,8.727
522.110367,787.575530,8.679,8.760
518.320850,790.837596,8.704,8.792
514.531111,794.099400,8.728,8.825
510.741115,797.360902,8.753,8.858
506.950830,800.622064,8.778,8.891
503.160221,803.882847,8.802,8.924
499.369256,807.143211,8.827,8.957
495.577902,810.403119,8.851,8.990
491.786124,813.662532,8.766,8.885
487.993890,816.921410,8.596,8.675
484.201166,820.179714,8.426,8.466
480.407918,823.437407,8.256,8.256
476.614114,826.694449,8.085,8.046
472.819720,829.950801,7.915,7.837
469.024703,833.206425,7.745,7.627
465.229029,836.461282,7.575,7.417
461.432665,839.715332,7.405,7.207
457.635577,842.968538,7.235,6.998
453.837733,846.220859,7.076,6.807
450.039098,849.472259,7.025,6.797
446.239639,852.722695,6.975,6.787
442.439312,855.972119,6.972,6.784
438.638075,859.220479,6.974,6.782
434.835882,862.467723,6.976,6.780
431.032690,865.713798,6.978,6.777
427.228454,868.958653,6.980,6.775
423.423131,872.202236,6.982,6.773
419.616676,875.444495,6.984,6.770
415.809044,878.685377,6.986,6.768
412.000192,881.924831,6.988,6.766
408.190075,885.162804,6.990,6.763
404.378650,888.399246,6.992,6.761
400.565872,891.634103,6.995,6.759
396.751697,894.867323,6.997,6.757
392.936080,898.098855,6.999,6.754
389.118978,901.328647,7.001,6.752
385.300346,904.556647,7.003,6.750
381.480140,907.782802,7.005,6.747
377.658338,911.007086,7.007,6.745
373.835373,914.230009,7.009,6.743
370.012116,917.452594,7.011,6.740
366.189453,920.675881,7.013,6.738
362.368272,923.900914,7.015,6.736
358.549459,927.128733,7.017,6.733
354.733900,930.360382,7.019,6.731
350.922484,933.596902,7.021,6.729
347.116096,936.839335,7.023,6.727
343.315593,940.088687,7.026,6.724
339.519863,943.343631,7.028,6.722
335.724626,946.599088,7.030,6.720
331.925323,949.849646,7.032,6.717
328.117391,953.089891,7.034,6.715
324.296269,956.314408,7.036,6.713
320.457395,959.517784,7.038,6.710
316.596207,962.694605,7.040,6.708
312.708143,965.839457,7.042,6.706
308.788607,968.946860,6.990,6.671
304.805167,971.960427,6.594,7.019
300.647916,974.682049,7.070,6.581
296.209829,976.915157,6.813,6.859
291.536499,978.707234,6.905,6.840
286.756186,980.237953,6.799,6.846
281.942809,981.599982,6.751,6.781
277.083603,982.747200,6.672,6.558
272.164194,983.631280,6.702,6.582
267.199834,984.253179,6.900,6.859
262.213445,984.623874,6.935,6.930
257.220600,984.728572,6.808,6.871
252.234600,984.544531,6.762,6.776
247.268749,984.049006,6.807,6.616
242.336372,983.219246,6.871,6.509
237.464942,982.027938,6.723,6.645
232.720341,980.435387,6.555,6.786
228.174907,978.399816,6.340,6.742
223.900974,975.879448,6.678,6.269
219.969175,972.840140,6.658,6.181
216.434488,969.317760,6.529,6.587
213.343480,965.385804,6.525,6.612
210.742639,961.118129,6.471,6.745
208.678451,956.588592,6.544,6.573
207.173991,951.867159,6.850,6.453
206.139789,947.005083,6.928,6.549
205.452601,942.048002,6.906,6.648
204.989174,937.041553,6.900,6.661
204.629188,932.030071,6.894,6.674
204.308311,927.033027,6.888,6.688
204.012505,922.047553,6.882,6.701
203.729523,917.069988,6.876,6.714
203.447116,912.096671,6.870,6.727
203.153034,907.123940,6.864,6.740
202.835029,902.148136,6.858,6.753
202.480852,897.165595,6.852,6.766
202.078255,892.172658,6.847,6.779
201.614733,887.165886,6.889,6.845
201.063435,882.154398,6.858,6.915
200.375842,877.166275,6.682,6.940
199.501634,872.231174,6.561,6.932
198.390490,867.378752,6.443,6.914
196.992091,862.638667,6.621,6.748
195.256118,858.040575,6.459,6.973
193.132250,853.614134,6.777,6.468
190.570168,849.388999,6.722,6.670
187.519700,845.394836,6.988,6.515
183.997247,841.664036,6.960,6.524
180.190305,838.236015,6.427,7.053
176.287650,835.149628,6.727,6.942
172.255643,832.429357,6.629,7.066
167.949050,830.092563,6.849,6.782
163.320517,828.167769,6.854,6.698
158.467137,826.699898,6.756,6.829
153.497466,825.735176,6.854,6.760
148.520060,825.319829,7.081,6.846
143.621041,825.490848,6.646,7.279
138.784608,826.243262,6.570,7.023
133.970652,827.557637,6.790,6.766
129.220581,829.369461,7.414,6.555
124.645457,831.575744,7.067,6.892
120.330831,834.100487,6.820,6.816
116.293182,836.937943,6.527,7.242
112.538421,840.093112,6.555,7.186
109.072464,843.570992,7.069,6.627
105.902528,847.372980,6.714,6.915
103.046613,851.470763,6.807,6.652
100.528022,855.821405,6.554,6.861
98.370095,860.381864,6.720,6.594
96.596171,865.109102,6.896,6.406
95.229592,869.960079,6.716,6.587
94.293697,874.891756,6.799,6.511
93.811828,879.861093,6.745,6.587
93.807324,884.825050,6.597,6.607
94.300101,889.742022,6.679,6.859
95.253849,894.593958,6.506,7.154
96.586257,899.382077,6.594,6.993
98.213666,904.108162,6.583,7.037
100.052416,908.773996,6.781,6.814
102.023198,913.382415,7.030,6.780
104.081118,917.944553,7.075,6.664
106.197621,922.475490,7.013,6.636
108.344256,926.990329,6.882,6.663
110.492841,931.504026,6.843,6.644
112.627187,936.025135,6.819,6.617
114.747513,940.553445,6.794,6.591
116.855226,945.088112,6.769,6.564
118.951733,949.628291,6.744,6.538
121.038439,954.173138,6.720,6.511
123.116750,958.721809,6.695,6.484
125.188074,963.273459,6.670,6.458
127.253816,967.827244,6.645,6.431
129.315382,972.382320,6.620,6.404
131.374295,976.937924,6.596,6.378
133.432348,981.493483,6.571,6.351
135.491373,986.048450,6.546,6.325
137.553200,990.602279,6.521,6.298
139.619662,995.154426,6.497,6.271
141.692591,999.704343,6.472,6.245
143.773818,1004.251485,6.447,6.218
145.865174,1008.795306,6.422,6.191
147.968492,1013.335260,6.291,6.241
150.088096,1017.869049,6.114,6.324
152.238778,1022.387020,5.937,6.407
154.438077,1026.877591,6.014,6.474
156.703532,1031.329178,6.219,6.533
159.052680,1035.730198,6.425,6.592
161.503061,1040.069070,6.447,6.792
164.072212,1044.334210,6.457,6.948
166.777673,1048.514035,6.603,6.887
169.636982,1052.596963,7.190,6.364
172.663025,1056.574057,7.094,6.460
175.832895,1060.456740,6.897,6.522
179.107074,1064.265884,6.598,6.549
182.445954,1068.022411,6.548,6.778
185.809927,1071.747246,6.571,7.066
189.169935,1075.455110,6.720,7.088
192.540595,1079.135059,6.869,7.107
195.947820,1082.769510,7.019,7.126
199.417522,1086.340880,7.071,7.107
202.973405,1089.833519,7.110,7.083
206.604717,1093.261915,7.149,7.059
210.273447,1096.664400,7.126,7.056
213.940840,1100.079957,7.071,7.066
217.568139,1103.547568,7.016,7.075
221.127449,1107.092937,6.961,7.085
224.673620,1110.640586,7.148,6.833
228.299575,1114.068478,7.227,6.693
232.098440,1117.254328,6.747,7.134
236.161081,1120.078735,6.511,7.350
240.486623,1122.539222,7.065,6.961
244.952708,1124.788149,7.124,7.004
249.453052,1126.958653,7.095,7.039
253.980499,1129.062661,7.097,6.987
258.552288,1131.081527,6.992,7.060
263.174383,1132.999089,6.840,7.207
267.843969,1134.801121,7.174,6.984
272.557999,1136.473448,7.127,7.062
277.313425,1138.001934,6.731,7.415
282.106882,1139.380966,6.943,7.300
286.934292,1140.624085,7.172,7.158
291.791481,1141.747442,7.151,7.176
296.674275,1142.767189,7.131,7.193
301.578499,1143.699477,7.111,7.210
306.499979,1144.560458,7.092,7.228
311.434541,1145.366283,7.101,7.243
316.378010,1146.133104,7.110,7.258
321.326211,1146.877072,7.119,7.273
326.275665,1147.611672,7.057,7.222
331.225670,1148.339729,6.995,7.170
336.176219,1149.061400,6.933,7.119
341.127303,1149.776844,6.871,7.067
346.078915,1150.486217,6.809,7.015
351.031047,1151.189677,6.748,6.964
355.983693,1151.887383,6.686,6.912
360.936844,1152.579492,6.624,6.860
365.890494,1153.266162,6.562,6.809
370.844633,1153.947551,6.500,6.757
375.799256,1154.623816,6.438,6.705
380.754354,1155.295116,6.376,6.654
385.709920,1155.961607,6.314,6.602
390.665946,1156.623449,6.252,6.551
395.622425,1157.280799,6.197,6.505
400.579350,1157.933813,6.172,6.484
405.536712,1158.582652,6.146,6.463
410.494504,1159.227471,6.121,6.442
415.452718,1159.868429,6.096,6.421
420.411348,1160.505684,6.070,6.399
425.370385,1161.139393,6.045,6.378
430.329823,1161.769715,6.020,6.357
435.289653,1162.396807,5.994,6.336
440.249867,1163.020826,5.969,6.315
445.210459,1163.641932,5.943,6.294
450.171421,1164.260280,5.918,6.273
455.132746,1164.876030,5.893,6.252
460.094425,1165.489339,5.867,6.231
465.056451,1166.100365,5.842,6.210
470.018817,1166.709266,5.817,6.189
474.981515,1167.316199,5.791,6.168
479.944538,1167.921322,5.766,6.147
484.907878,1168.524793,5.740,6.126
489.871527,1169.126770,5.715,6.105
494.835479,1169.727411,5.690,6.084
499.799725,1170.326873,5.664,6.063
504.764258,1170.925314,5.639,6.042
509.729072,1171.522842,5.614,6.021
514.694177,1172.119197,5.588,6.000
519.659589,1172.713960,5.563,5.978
524.625325,1173.306711,5.537,5.957
529.591399,1173.897031,5.512,5.936
534.557829,1174.484498,5.487,5.915
539.524629,1175.068693,5.461,5.894
544.491818,1175.649197,5.436,5.873
549.459409,1176.225588,5.415,5.854
554.427420,1176.797447,5.434,5.850
559.395866,1177.364354,5.453,5.847
564.364764,1177.925889,5.473,5.843
569.334130,1178.481632,5.492,5.839
574.303979,1179.031163,5.512,5.836
579.274328,1179.574062,5.531,5.832
584.245193,1180.109908,5.551,5.829
589.216590,1180.638282,5.570,5.825
594.188534,1181.158764,5.589,5.821
599.161042,1181.670953,5.609,5.818
604.134105,1182.175191,5.628,5.814
609.107684,1182.672748,5.648,5.811
614.081737,1183.164957,5.667,5.807
619.056226,1183.653149,5.686,5.803
624.031108,1184.138655,5.706,5.800
629.006343,1184.622809,5.725,5.796
633.981890,1185.106940,5.745,5.793
638.957708,1185.592381,5.764,5.789
643.933757,1186.080464,5.784,5.785
648.909996,1186.572519,5.803,5.782
653.886385,1187.069880,5.822,5.778
658.862881,1187.573877,5.842,5.775
663.839445,1188.085842,5.861,5.771
668.816037,1188.607106,5.881,5.767
673.792614,1189.139002,5.900,5.764
678.769137,1189.682861,5.919,5.760
683.745564,1190.240015,5.939,5.757
688.721856,1190.811796,5.958,5.753
693.697598,1191.384803,5.941,5.898
698.670958,1191.889322,5.899,6.143
703.639761,1192.242178,5.857,6.388
708.601834,1192.360200,5.816,6.633
713.554996,1192.160480,5.940,6.735
718.496057,1191.606216,6.159,6.754
723.419673,1190.758775,6.379,6.774
728.320222,1189.692113,6.733,6.727
733.192084,1188.480182,7.182,6.648
738.030024,1187.188350,7.078,7.057
742.831488,1185.822190,6.947,7.208
747.595065,1184.361854,6.812,7.322
752.319345,1182.787398,6.813,7.332
757.002919,1181.078880,7.102,7.121
761.641902,1179.219262,7.390,6.911
766.223087,1177.202432,7.168,7.116
770.731076,1175.024847,6.920,7.343
775.150473,1172.682963,6.781,7.461
779.466319,1170.173241,6.972,7.251
783.669642,1167.492242,7.164,7.042
787.755807,1164.636595,7.118,7.122
791.720273,1161.602928,7.029,7.257
795.558501,1158.387874,6.928,7.223
799.248765,1154.979927,6.939,7.034
802.651877,1151.311994,7.040,6.731
805.584998,1147.297187,6.534,6.706
808.048406,1142.964256,6.556,7.249
810.261653,1138.479993,6.630,7.195
812.359973,1133.944712,6.705,7.141
814.360750,1129.368352,6.779,7.087
816.274339,1124.755457,6.854,7.033
818.111095,1120.110576,6.889,6.998
819.881374,1115.438254,6.883,6.983
821.595531,1110.743038,6.892,6.967
823.263921,1106.029473,6.945,6.947
824.896900,1101.302108,6.999,6.927
826.504800,1096.565478,7.031,6.947
828.094655,1091.822730,7.056,6.979
829.666725,1087.074153,7.053,7.007
831.220440,1082.319687,6.993,7.025
832.755231,1077.559274,6.932,7.042
834.270528,1072.792852,6.872,7.060
835.765762,1068.020363,6.812,7.078
837.240362,1063.241745,6.785,7.099
838.693759,1058.456940,6.863,7.131
840.125383,1053.665886,6.941,7.163
841.534665,1048.868525,7.018,7.194
842.921034,1044.064796,7.096,7.226
844.283921,1039.254640,7.141,7.229
845.622757,1034.437996,7.094,7.151
846.936971,1029.614805,7.046,7.072
848.225994,1024.785007,6.999,6.994
849.489256,1019.948541,6.951,6.916
850.726187,1015.105348,6.904,6.837
851.936217,1010.255368,6.856,6.759
853.118826,1005.398560,6.830,6.802
854.273814,1000.535004,6.804,6.846
855.401111,995.664834,6.778,6.889
856.500649,990.788179,6.748,6.948
857.572360,985.905174,6.717,7.019
858.616175,981.015948,6.685,7.089
859.632026,976.120633,6.653,7.160
860.619844,971.219363,6.621,7.230
861.579562,966.312267,6.675,7.152
862.511104,961.399482,6.744,7.047
863.414336,956.481183,6.813,6.943
864.289079,951.557577,6.882,6.839
865.135151,946.628871,6.951,6.735
865.952372,941.695269,6.956,6.739
866.740563,936.756979,6.959,6.746
867.499541,931.814208,6.962,6.754
868.229127,926.867161,6.965,6.762
868.929140,921.916045,6.967,6.770
869.599423,916.961066,6.958,6.793
870.240517,912.002441,6.929,6.842
870.853788,907.040394,6.900,6.890
871.440652,902.075152,6.871,6.942
872.002520,897.106942,6.844,7.002
872.540806,892.135990,6.817,7.061
873.056925,887.162522,6.789,7.121
873.552290,882.186765,6.766,7.177
874.028314,877.208944,6.800,7.184
874.486411,872.229287,6.834,7.191
874.927995,867.248020,6.867,7.199
875.354479,862.265368,6.901,7.206
875.767277,857.281559,6.935,7.214
876.167802,852.296819,6.938,7.170
876.557469,847.311374,6.910,7.074
876.937690,842.325451,6.882,6.978
877.309880,837.339275,6.854,6.882
877.675451,832.353073,6.826,6.786
878.035818,827.367072,6.798,6.691
878.392179,822.381432,6.781,6.647
878.744968,817.396078,6.778,6.660
879.094453,812.410884,6.774,6.673
879.440901,807.425725,6.770,6.686
879.784579,802.440475,6.767,6.699
880.125754,797.455007,6.763,6.712
880.464694,792.469197,6.759,6.725
880.801665,787.482917,6.756,6.738
881.136935,782.496043,6.752,6.751
881.470770,777.508448,6.748,6.764
881.803438,772.520006,6.745,6.777
882.135207,767.530592,6.741,6.790
882.466343,762.540079,6.737,6.803
882.797112,757.548342,6.734,6.816
883.127784,752.555254,6.730,6.829
883.458624,747.560691,6.726,6.842
883.789900,742.564526,6.723,6.855
884.121878,737.566632,6.719,6.868
884.455638,732.567065,6.717,6.881
884.802461,727.568141,6.730,6.890
885.180598,722.573722,6.744,6.900
885.608433,717.587701,6.757,6.910
886.104351,712.613969,6.755,6.864
886.686737,707.656418,6.748,6.803
887.373975,702.718942,6.817,6.663
888.184451,697.805431,6.967,6.439
889.136550,692.919778,7.086,6.268
890.248248,688.065854,6.999,6.459
891.525393,683.246931,6.910,6.648
892.959939,678.465590,6.761,6.788
894.543077,673.724374,6.613,6.927
896.266000,669.025828,6.692,6.882
898.119900,664.372494,6.931,6.707
900.095968,659.766917,6.926,6.764
902.185395,655.211640,6.863,6.880
904.379375,650.709207,7.066,6.746
906.669139,646.262164,6.891,6.826
909.050957,641.873306,6.614,6.977
911.530848,637.545912,6.805,6.927
914.115950,633.283317,6.923,6.812
916.813401,629.088855,7.000,6.763
919.628552,624.964801,7.035,6.829
922.514688,620.882581,7.044,6.984
925.366099,616.778666,6.985,7.202
928.073894,612.587642,6.893,7.270
930.529186,608.244097,6.777,7.138
932.639447,603.703600,7.054,6.860
934.367898,598.993204,7.081,6.915
935.689624,594.155178,6.940,6.985
936.579713,589.231788,6.826,7.018
937.013473,584.265235,6.866,7.056
936.991526,579.290057,6.824,7.015
936.562760,574.326182,6.799,7.048
935.781484,569.391896,6.909,6.686
934.702009,564.505486,6.757,6.926
933.380290,559.681236,6.873,7.008
931.882370,554.908897,7.042,6.965
930.278114,550.168933,7.164,6.909
928.637392,545.441788,7.151,6.919
927.030071,540.707910,7.137,6.929
925.503686,535.953525,7.124,6.938
924.031222,531.184163,7.111,6.948
922.570127,526.409372,7.097,6.957
921.077848,521.638703,7.084,6.967
919.515697,516.880975,7.071,6.976
917.890791,512.136317,7.004,7.040
916.240214,507.399176,6.890,7.152
914.601568,502.663901,6.812,7.234
913.012456,497.924840,7.132,7.003
